Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-12,1.0299999713897705,1.0800000429153442,1.0,1.0700000524520874,2511300,0.0,0.0
2022-09-13,0.9900000095367432,1.100000023841858,0.9800000190734863,1.0299999713897705,1824500,0.0,0.0
2022-09-14,1.0399999618530273,1.1399999856948853,1.0399999618530273,1.1299999952316284,1955800,0.0,0.0
2022-09-15,1.090000033378601,1.149999976158142,1.059999942779541,1.1299999952316284,3114500,0.0,0.0
2022-09-16,1.1399999856948853,1.2200000286102295,1.090000033378601,1.1699999570846558,25438800,0.0,0.0
2022-09-19,1.1799999475479126,1.2200000286102295,1.1399999856948853,1.2200000286102295,2471900,0.0,0.0
2022-09-20,1.2100000381469727,1.2200000286102295,1.1399999856948853,1.190000057220459,1748700,0.0,0.0
2022-09-21,1.2000000476837158,1.2000000476837158,1.1200000047683716,1.159999966621399,1284200,0.0,0.0
2022-09-22,1.1699999570846558,1.2000000476837158,1.159999966621399,1.1699999570846558,1175500,0.0,0.0
2022-09-23,1.1299999952316284,1.1399999856948853,1.059999942779541,1.090000033378601,1725400,0.0,0.0
2022-09-26,1.0700000524520874,1.1200000047683716,1.0299999713897705,1.059999942779541,1215200,0.0,0.0
2022-09-27,1.0800000429153442,1.090000033378601,1.0,1.0,1256900,0.0,0.0
2022-09-28,1.0399999618530273,1.1699999570846558,1.0299999713897705,1.149999976158142,1408000,0.0,0.0
2022-09-29,1.1299999952316284,1.1799999475479126,1.1299999952316284,1.1699999570846558,944100,0.0,0.0
2022-09-30,1.159999966621399,1.2699999809265137,1.149999976158142,1.2300000190734863,1814600,0.0,0.0
2022-10-03,1.2799999713897705,1.3799999952316284,1.2699999809265137,1.3700000047683716,1361500,0.0,0.0
2022-10-04,1.4299999475479126,1.4299999475479126,1.2899999618530273,1.309999942779541,1712100,0.0,0.0
2022-10-05,1.2799999713897705,1.3200000524520874,1.2699999809265137,1.3200000524520874,823800,0.0,0.0
2022-10-06,1.2799999713897705,1.409999966621399,1.2799999713897705,1.409999966621399,1461000,0.0,0.0
2022-10-07,1.3600000143051147,1.3799999952316284,1.2699999809265137,1.2799999713897705,1067900,0.0,0.0
2022-10-11,1.2799999713897705,1.309999942779541,1.2300000190734863,1.2400000095367432,1868400,0.0,0.0
2022-10-12,1.2300000190734863,1.2599999904632568,1.2000000476837158,1.2300000190734863,1134300,0.0,0.0
2022-10-13,1.2100000381469727,1.2799999713897705,1.1699999570846558,1.2799999713897705,1561700,0.0,0.0
2022-10-14,1.2699999809265137,1.2799999713897705,1.1799999475479126,1.2100000381469727,1039500,0.0,0.0
2022-10-17,1.2400000095367432,1.25,1.190000057220459,1.2300000190734863,1208100,0.0,0.0
2022-10-18,1.2400000095367432,1.2699999809265137,1.2300000190734863,1.2300000190734863,1072400,0.0,0.0
2022-10-19,1.2000000476837158,1.2200000286102295,1.1699999570846558,1.1799999475479126,1152800,0.0,0.0
2022-10-20,1.190000057220459,1.2400000095367432,1.159999966621399,1.190000057220459,1009700,0.0,0.0
2022-10-21,1.1799999475479126,1.2300000190734863,1.1699999570846558,1.2200000286102295,987000,0.0,0.0
2022-10-24,1.2000000476837158,1.2300000190734863,1.159999966621399,1.2100000381469727,908000,0.0,0.0
2022-10-25,1.2200000286102295,1.2699999809265137,1.2200000286102295,1.2599999904632568,611800,0.0,0.0
2022-10-26,1.2699999809265137,1.3200000524520874,1.2699999809265137,1.2699999809265137,726600,0.0,0.0
2022-10-27,1.2899999618530273,1.309999942779541,1.25,1.25,1038800,0.0,0.0
2022-10-28,1.25,1.2899999618530273,1.2200000286102295,1.2799999713897705,739900,0.0,0.0
2022-10-31,1.2599999904632568,1.2699999809265137,1.1799999475479126,1.2300000190734863,1064800,0.0,0.0
2022-11-01,1.2400000095367432,1.2599999904632568,1.2100000381469727,1.25,831500,0.0,0.0
2022-11-02,1.25,1.2599999904632568,1.159999966621399,1.190000057220459,1732400,0.0,0.0
2022-11-03,1.1799999475479126,1.190000057220459,1.1200000047683716,1.149999976158142,1203200,0.0,0.0
2022-11-04,1.1799999475479126,1.2400000095367432,1.1799999475479126,1.2200000286102295,1278400,0.0,0.0
2022-11-07,1.2400000095367432,1.3300000429153442,1.2300000190734863,1.2999999523162842,1522600,0.0,0.0
2022-11-08,1.2999999523162842,1.409999966621399,1.2999999523162842,1.409999966621399,1269300,0.0,0.0
